Customer_ID,Stability_Month_1_Percentile,Volume_Month_1_Percentile,Stability_Month_2_Percentile,Volume_Month_2_Percentile,Stability_Month_3_Percentile,Volume_Month_3_Percentile,Stability_Month_4_Percentile,Volume_Month_4_Percentile,Stability_Month_5_Percentile,Volume_Month_5_Percentile,Stability_Month_6_Percentile,Volume_Month_6_Percentile,Churn
Person_14138,36,67,31,75,26,83,21,91,26,99,31,100,0
Person_14139,47,50,55,41,63,32,71,23,79,14,87,5,0
Person_14140,35,54,40,60,45,66,50,72,55,66,60,60,0
Person_14141,45,36,36,43,27,50,36,57,45,64,54,71,1
Person_14142,42,13,34,64,26,45,34,64,42,84,50,91,0
Person_14143,5,53,88,51,65,51,97,52,14,51,92,49,0
Person_14144,10,63,25,70,81,77,7,84,80,91,64,98,0
Person_14145,29,47,52,40,59,33,10,26,82,19,50,12,1
Person_14146,23,56,27,51,59,46,13,41,1,36,72,31,0
Person_14147,51,43,44,48,64,53,78,58,96,63,71,68,0
Person_14148,54,95,72,85,27,53,79,35,9,94,54,100,0
Person_14149,38,50,40,52,39,50,38,51,42,53,41,52,0
Person_14150,48,65,45,71,46,77,49,83,46,89,48,95,0
Person_14151,45,50,46,45,46,40,42,35,45,30,43,25,1
Person_14152,59,51,57,45,58,39,60,33,59,27,61,21,0
Person_14153,46,49,48,57,46,65,45,73,46,81,47,89,0
Person_14154,40,83,44,1,43,50,41,27,41,32,40,60,0
Person_14155,52,53,58,53,64,51,70,52,76,53,82,53,0
Person_14156,62,61,71,68,80,75,89,82,98,89,100,96,0
Person_14157,50,48,58,41,66,34,74,27,82,20,90,13,1
Person_14158,65,49,71,58,77,67,83,76,89,67,95,58,0
Person_14159,50,47,59,41,68,35,77,29,86,35,95,41,0
Person_14160,62,62,68,35,74,44,80,53,86,99,92,20,0
Person_14161,42,58,36,60,30,58,24,57,18,59,12,57,0
Person_14162,41,58,34,65,27,72,20,79,13,86,6,93,1
Person_14163,47,44,42,39,37,34,32,29,27,24,22,19,1
Person_14164,48,62,39,70,30,78,21,86,12,78,3,70,0
Person_14165,36,48,27,40,18,48,9,56,0,64,0,72,0
Person_14166,49,50,42,24,35,13,28,74,21,53,14,78,0
Person_14167,49,46,54,47,59,49,64,48,59,45,54,46,1
Person_14168,66,58,74,64,82,70,74,76,66,82,58,88,0
Person_14169,59,38,66,31,59,24,52,17,45,10,38,3,0
Person_14170,48,62,43,70,38,78,33,70,28,62,23,54,1
Person_14171,64,48,69,39,64,30,59,21,54,30,49,39,0
Person_14172,55,18,61,52,55,78,49,44,43,16,37,28,0
Person_14173,32,56,23,57,32,54,41,54,50,56,59,57,0
Person_14174,49,53,41,62,33,71,41,80,49,89,57,98,0
Person_14175,52,45,45,37,38,29,31,21,38,13,45,5,0
Person_14176,33,48,25,40,33,32,41,24,49,16,57,8,0
Person_14177,37,35,46,29,55,23,64,29,73,35,82,41,1
Person_14178,39,55,30,43,39,99,48,22,57,26,66,33,0
Person_14179,65,49,16,48,57,50,17,47,6,48,58,50,1
Person_14180,73,52,70,60,90,68,10,76,50,84,70,92,0
Person_14181,77,39,59,34,91,29,100,24,77,19,13,14,1
Person_14182,38,47,83,53,76,47,79,41,90,35,11,29,0
Person_14183,74,38,22,33,61,28,43,33,62,38,41,43,0
Person_14184,70,50,30,97,49,84,8,91,96,6,16,75,0
Person_14185,59,45,55,47,58,46,59,44,58,47,57,45,0
Person_14186,56,45,53,50,53,55,55,60,54,65,55,70,0
Person_14187,50,51,49,43,50,35,47,27,50,19,49,11,1
Person_14188,49,61,50,66,52,61,50,56,50,51,49,46,0
Person_14189,48,48,47,40,48,32,49,24,49,32,51,40,1
Person_14190,52,97,51,72,49,68,53,33,53,6,51,38,0
Person_14191,51,48,60,47,69,49,78,50,87,49,96,49,0
Person_14192,62,63,68,69,74,75,80,81,86,87,92,93,0
Person_14193,63,34,69,28,75,22,81,16,87,10,93,4,1
Person_14194,49,62,58,68,67,74,76,80,85,74,94,68,0
Person_14195,62,45,68,53,74,61,80,69,86,77,92,85,0
Person_14196,62,48,71,16,80,65,89,38,98,55,100,36,0
Person_14197,50,45,44,45,38,46,32,44,26,47,20,45,1
Person_14198,37,64,29,73,21,82,13,91,5,100,0,100,1
Person_14199,43,38,38,32,33,26,28,20,23,14,18,8,1
Person_14200,43,48,37,41,31,34,25,27,19,20,13,13,0
Person_14201,41,41,36,35,31,29,26,23,21,29,16,35,0
Person_14202,39,11,30,3,21,63,12,76,3,6,0,44,0
Person_14203,60,49,68,49,76,52,68,51,60,52,52,51,0
Person_14204,61,54,66,59,71,64,76,69,71,74,66,79,0
Person_14205,64,50,70,41,76,32,70,23,64,14,58,5,0
Person_14206,48,60,53,68,58,76,53,84,48,76,43,68,1
Person_14207,57,50,64,42,71,34,64,42,57,50,50,58,0
Person_14208,52,33,60,72,68,41,76,20,68,39,60,94,0
Person_14209,40,47,33,45,26,47,19,45,26,47,33,48,1
Person_14210,51,60,43,65,35,70,27,75,35,80,43,85,0
Person_14211,49,34,40,26,31,18,40,10,49,2,58,0,0
Person_14212,38,56,31,50,24,44,17,38,24,32,31,26,0
Person_14213,52,35,47,28,42,21,37,14,42,21,47,28,1
Person_14214,49,9,40,36,49,20,58,3,67,76,76,5,0
Person_14215,26,43,27,43,31,40,58,40,23,41,32,41,1
Person_14216,78,57,60,62,26,67,27,72,18,77,65,82,1
Person_14217,33,50,26,43,16,36,12,29,47,22,64,15,0
Person_14218,6,48,16,55,95,48,21,41,93,34,3,27,0
Person_14219,32,49,77,57,53,65,79,73,82,81,80,89,0
Person_14220,16,20,44,55,24,82,7,60,53,98,94,54,1
Person_14221,55,45,58,46,55,45,58,44,55,47,55,47,0
Person_14222,44,53,47,62,47,71,46,80,48,89,46,98,0
Person_14223,41,31,43,22,42,13,39,4,39,0,41,0,1
Person_14224,50,57,50,64,46,57,46,50,46,43,46,36,1
Person_14225,55,48,57,40,56,32,54,40,56,48,55,56,0
Person_14226,60,60,60,50,59,5,59,52,60,48,58,71,0
Person_14227,57,57,64,58,71,57,78,57,85,55,92,59,0
Person_14228,60,50,69,59,78,68,87,77,96,86,100,95,0
Person_14229,48,38,54,32,60,26,66,20,72,14,78,8,1
Person_14230,48,63,53,57,58,51,63,45,68,39,73,33,0
Person_14231,53,41,58,36,63,31,68,36,73,41,78,46,0
Person_14232,46,37,51,42,56,5,61,83,66,15,71,65,0
Person_14233,42,48,37,48,32,48,27,48,22,45,17,47,1
Person_14234,44,56,38,65,32,74,26,83,20,92,14,100,0
Person_14235,45,41,40,34,35,27,30,20,25,13,20,6,1
Person_14236,39,61,34,52,29,43,24,34,19,25,14,16,0
Person_14237,32,40,23,33,14,26,5,33,0,40,0,47,1
Person_14238,33,2,26,93,19,32,12,58,5,23,0,77,0
Person_14239,56,48,62,45,56,49,50,49,44,47,38,46,1
Person_14240,62,53,68,59,74,65,68,71,62,77,56,83,0
Person_14241,59,45,51,38,43,31,35,24,27,17,19,10,0
Person_14242,60,49,68,57,60,65,52,73,44,65,36,57,1
Person_14243,61,47,67,39,61,31,55,39,49,47,43,55,0
Person_14244,50,6,55,95,60,84,55,47,50,6,45,55,0
Person_14245,38,54,47,53,56,56,65,57,74,54,83,56,0
Person_14246,41,53,32,62,23,71,14,80,23,89,32,98,0
Person_14247,45,43,52,38,59,33,66,28,73,23,80,18,0
Person_14248,41,66,36,73,31,80,26,87,31,80,36,73,0
Person_14249,48,41,42,36,36,31,30,26,36,31,42,36,1
Person_14250,46,30,38,50,30,38,22,57,30,92,38,59,0
Person_14251,9,45,67,47,20,48,100,47,59,46,4,44,1
Person_14252,67,58,49,63,23,68,91,73,64,78,48,83,0
Person_14253,13,46,66,37,68,28,53,19,15,10,75,1,1
Person_14254,97,60,46,68,46,76,11,68,41,60,1,52,0
Person_14255,44,38,75,31,98,24,63,31,53,38,85,45,0
Person_14256,84,26,41,68,39,62,75,24,23,88,70,14,1
Person_14257,48,44,48,41,48,43,47,44,49,42,51,42,1
Person_14258,42,46,42,52,43,58,39,64,42,70,39,76,1
Person_14259,42,45,40,40,40,35,40,30,41,25,42,20,1
Person_14260,56,54,54,49,53,44,52,39,54,34,56,29,0
Person_14261,49,52,45,47,48,42,48,47,46,52,49,57,1
Person_14262,50,62,47,54,49,15,48,31,48,51,49,37,0
Person_14263,63,54,71,52,79,54,87,54,95,54,100,55,1
Person_14264,56,62,63,70,70,78,77,86,84,94,91,100,0
Person_14265,57,45,62,39,67,33,72,27,77,21,82,15,1
Person_14266,57,47,63,52,69,57,75,52,81,47,87,42,0
Person_14267,51,54,56,49,61,44,66,39,71,44,76,49,0
Person_14268,50,87,55,11,60,65,65,0,70,91,75,26,0
Person_14269,36,49,28,48,20,46,12,46,4,49,0,46,1
Person_14270,46,61,37,69,28,77,19,85,10,93,1,100,0
Person_14271,44,38,39,30,34,22,29,14,24,6,19,0,1
Person_14272,47,49,41,57,35,49,29,41,23,33,17,25,1
Person_14273,49,51,40,59,31,67,22,75,13,83,4,91,0
Person_14274,50,86,41,43,32,4,23,21,14,18,5,72,0
Person_14275,53,44,58,47,53,44,48,43,43,47,38,44,0
Person_14276,65,65,58,74,51,83,44,92,37,100,30,100,0
Person_14277,50,38,56,29,50,20,44,11,38,2,32,0,0
Person_14278,55,52,62,61,55,52,48,43,41,34,34,25,1
Person_14279,67,37,58,29,49,21,40,13,31,21,22,29,0
Person_14280,66,48,57,69,48,6,39,84,30,100,21,95,0
Person_14281,40,59,33,55,40,56,47,59,54,55,61,57,0
Person_14282,37,59,32,65,37,71,42,77,47,83,52,89,0
Person_14283,37,36,28,29,37,22,46,15,55,8,64,1,0
Person_14284,40,54,31,46,22,38,31,30,40,22,49,14,0
Person_14285,47,48,55,55,63,62,71,69,79,76,87,83,1
Person_14286,51,79,56,42,61,16,66,5,71,26,76,89,0
Person_14287,50,55,18,55,80,58,82,57,5,56,14,56,0
Person_14288,16,52,48,57,85,62,73,67,89,72,90,77,0
Person_14289,49,46,0,38,18,30,37,22,38,14,18,6,1
Person_14290,39,57,60,63,83,57,89,51,22,45,3,39,0
Person_14291,54,47,5,40,54,47,69,54,95,61,37,68,0
Person_14292,0,1,10,10,7,28,56,39,60,35,56,59,1
Person_14293,55,50,55,49,57,49,56,47,57,50,56,48,0
Person_14294,60,64,57,70,57,76,57,82,57,88,58,94,1
Person_14295,57,50,55,43,55,36,55,29,57,22,53,15,0
Person_14296,46,51,47,60,43,51,47,42,45,33,46,24,1
Person_14297,46,44,45,50,44,56,47,62,46,68,45,74,1
Person_14298,44,49,43,56,43,50,45,70,45,99,43,81,0
Person_14299,50,54,59,54,68,54,77,56,86,53,95,56,0
Person_14300,61,63,67,71,73,79,79,87,85,95,91,100,0
Person_14301,56,34,62,26,68,18,74,10,80,2,86,0,1
Person_14302,45,57,50,52,55,47,60,42,65,37,70,32,1
Person_14303,65,42,72,33,79,42,86,51,93,60,100,69,0
Person_14304,57,85,66,98,75,77,84,41,93,11,100,75,0
Person_14305,35,59,28,57,21,58,14,58,7,55,0,56,0
Person_14306,50,52,42,58,34,64,26,70,18,76,10,82,0
Person_14307,45,39,36,33,27,27,18,21,9,15,0,9,1
Person_14308,36,63,27,56,18,49,9,42,0,35,0,28,0
Person_14309,36,48,29,53,22,58,15,63,8,68,1,73,0
Person_14310,34,26,25,87,16,31,7,95,0,12,0,65,0
Person_14311,55,45,61,44,55,42,49,42,43,43,37,45,1
Person_14312,53,65,59,73,53,81,47,89,41,97,35,100,0
Person_14313,66,40,75,33,84,26,93,19,84,12,75,5,0
Person_14314,51,52,58,60,65,52,58,44,51,36,44,28,1
Person_14315,53,52,44,47,35,42,26,47,17,52,8,57,0
Person_14316,50,75,56,63,62,42,56,48,50,53,44,56,0
Person_14317,50,49,58,50,66,51,74,48,82,48,90,48,1
Person_14318,46,59,41,68,36,77,41,86,46,95,51,100,0
Person_14319,54,37,49,29,54,21,59,13,64,5,69,0,0
Person_14320,37,56,28,64,19,56,28,48,37,40,46,32,0
Person_14321,49,43,44,35,39,43,44,51,49,59,54,67,1
Person_14322,39,82,30,81,39,7,48,32,57,30,66,36,0
Person_14323,58,56,92,55,9,54,23,54,1,55,51,54,0
Person_14324,38,48,99,54,41,60,39,66,17,72,9,78,0
Person_14325,70,37,60,31,18,25,48,19,48,13,32,7,1
Person_14326,75,50,34,44,46,38,19,32,96,26,33,20,0
Person_14327,53,50,19,59,67,68,39,77,86,86,51,95,0
Person_14328,36,10,3,46,9,47,82,96,95,17,46,66,1
Person_14329,58,47,55,49,54,46,56,50,56,47,57,48,0
Person_14330,50,56,48,63,50,70,50,77,47,84,47,91,0
Person_14331,43,39,42,30,45,21,43,12,42,3,45,0,1
Person_14332,55,59,52,64,51,69,52,64,51,59,54,54,0
Person_14333,58,38,58,30,59,22,55,14,57,22,55,30,0
Person_14334,43,35,44,95,43,99,46,67,45,4,44,36,0
Person_14335,63,45,68,47,73,45,78,46,83,46,88,49,1
Person_14336,50,62,59,71,68,80,77,89,86,98,95,100,0
Person_14337,48,46,55,40,62,34,69,28,76,22,83,16,1
Person_14338,52,54,57,48,62,42,67,36,72,30,77,24,0
Person_14339,56,48,63,42,70,48,77,54,84,60,91,66,0
Person_14340,58,7,64,5,70,38,76,99,82,57,88,73,1
Person_14341,48,48,39,49,30,47,21,48,12,49,3,46,0
Person_14342,47,48,39,53,31,58,23,63,15,68,7,73,1
Person_14343,47,34,40,26,33,18,26,10,19,2,12,0,1
Person_14344,42,59,35,64,28,69,21,64,14,59,7,54,0
Person_14345,40,43,31,35,22,27,13,19,4,27,0,35,0
Person_14346,34,2,28,65,22,67,16,64,10,3,4,16,0
Person_14347,65,57,72,58,79,59,86,56,79,57,72,58,0
Person_14348,54,61,46,67,38,73,30,79,22,85,14,91,0
Person_14349,66,51,59,44,52,37,45,30,38,23,31,16,0
Person_14350,60,51,51,56,42,61,33,56,24,51,15,46,1
Person_14351,63,43,72,38,81,33,90,38,81,43,72,48,0
Person_14352,48,73,56,80,64,30,72,52,64,15,56,34,0
Person_14353,38,56,45,56,52,58,59,59,66,58,73,59,0
Person_14354,46,62,40,69,34,76,28,83,34,90,40,97,0
Person_14355,38,53,32,47,26,41,20,35,26,29,32,23,0
Person_14356,49,54,44,60,39,66,34,60,39,54,44,48,0
Person_14357,51,37,44,30,37,23,44,16,51,23,58,30,0
Person_14358,32,79,23,69,14,20,5,89,14,11,23,79,0
Person_14359,35,47,92,46,76,47,47,50,99,47,44,50,0
Person_14360,30,62,79,71,61,80,70,89,18,98,6,100,0
Person_14361,3,31,79,22,31,13,34,4,5,0,51,0,1
Person_14362,80,50,1,59,52,68,65,59,92,50,58,41,0
Person_14363,42,42,83,33,51,24,16,15,73,24,27,33,0
Person_14364,26,58,61,72,18,4,96,73,36,96,51,80,1
Person_14365,58,52,59,51,57,51,58,49,61,51,58,52,0
Person_14366,48,59,45,66,44,73,47,80,45,87,46,94,0
Person_14367,45,44,45,36,46,28,49,20,48,12,45,4,1
Person_14368,46,63,45,69,44,75,45,69,47,63,45,57,1
Person_14369,46,42,49,35,49,42,46,49,46,56,46,63,0
Person_14370,54,16,56,16,54,26,53,72,56,21,53,45,0
Person_14371,52,56,61,58,70,58,79,54,88,57,97,56,0
Person_14372,60,54,66,61,72,68,78,75,84,82,90,89,0
Person_14373,50,47,56,41,62,35,68,29,74,23,80,17,1
Person_14374,59,66,68,75,77,84,86,93,95,84,100,75,0
Person_14375,54,42,63,35,72,28,81,21,90,28,99,35,0
Person_14376,52,75,61,46,70,48,79,8,88,87,97,22,0
Person_14377,32,58,24,58,16,55,8,56,0,56,0,58,0
Person_14378,46,64,40,73,34,82,28,91,22,100,16,100,1
Person_14379,40,47,34,41,28,35,22,29,16,23,10,17,1
Person_14380,38,65,29,71,20,77,11,83,2,77,0,71,0
Person_14381,40,38,34,47,28,56,22,65,16,74,10,83,0
Person_14382,33,60,24,93,15,36,6,48,0,76,0,42,0
Person_14383,59,44,68,43,77,44,86,46,77,42,68,44,0
Person_14384,59,63,65,69,59,75,53,81,47,87,41,93,0
Person_14385,63,44,68,39,73,34,68,29,63,24,58,19,0
Person_14386,58,58,52,51,46,44,40,37,34,30,28,23,1
Person_14387,54,36,62,45,70,54,78,63,70,72,62,81,0
Person_14388,65,16,58,51,51,60,44,58,37,63,30,67,0
Person_14389,43,44,35,44,27,43,19,44,27,44,35,45,1
Person_14390,32,61,24,67,16,73,8,79,16,85,24,91,0
Person_14391,53,47,59,42,65,37,71,32,77,27,83,22,0
Person_14392,36,61,27,56,18,51,9,46,18,41,27,36,0
Person_14393,42,53,47,47,52,41,57,35,62,41,67,47,1
Person_14394,36,15,31,77,36,52,41,90,46,63,51,62,0
Person_14395,60,52,59,50,84,53,84,50,69,51,72,50,0
Person_14396,84,64,2,69,51,74,32,79,68,84,36,89,0
Person_14397,6,44,13,35,67,26,50,17,3,8,13,0,1
Person_14398,27,63,36,54,51,45,28,36,91,27,94,18,0
Person_14399,41,40,42,31,2,22,13,31,11,40,75,49,0
Person_14400,43,34,71,7,28,38,7,2,7,85,68,58,1
Person_14401,40,57,43,60,40,58,44,58,44,58,41,59,0
Person_14402,52,56,50,61,51,66,51,71,52,76,51,81,0
Person_14403,50,49,54,42,52,35,50,28,50,21,52,14,0
Person_14404,47,60,47,67,44,74,45,67,44,60,44,53,1
Person_14405,50,37,47,31,46,37,47,43,49,49,50,55,1
Person_14406,50,6,52,78,49,95,49,33,50,10,49,94,0
Person_14407,66,40,74,40,82,42,90,41,98,44,100,40,1
Person_14408,54,66,62,75,70,84,78,93,86,100,94,100,0
Person_14409,52,37,58,29,64,21,70,13,76,5,82,0,1
Person_14410,55,57,61,52,67,47,73,42,79,37,85,32,0
Person_14411,52,44,57,37,62,30,67,37,72,44,77,51,0
Person_14412,58,66,64,85,70,17,76,12,82,56,88,57,0
Person_14413,34,43,25,44,16,42,7,46,0,45,0,46,1
Person_14414,52,56,45,64,38,72,31,80,24,88,17,96,1
Person_14415,34,39,28,30,22,21,16,12,10,3,4,0,0
Person_14416,40,56,35,48,30,40,25,32,20,24,15,16,0
Person_14417,49,44,44,36,39,28,34,36,29,44,24,52,0
Person_14418,35,2,26,94,17,32,8,38,0,41,0,56,0
Person_14419,60,47,67,48,60,48,53,48,46,49,39,50,0
Person_14420,63,58,71,67,79,76,71,85,63,94,55,100,0
Person_14421,59,44,66,36,59,28,52,20,45,12,38,4,0
Person_14422,60,60,65,54,60,48,55,42,50,36,45,30,1
Person_14423,47,37,53,46,59,55,53,64,47,73,41,82,0
Person_14424,49,44,57,16,49,68,41,37,33,25,25,46,0
Person_14425,48,43,41,43,48,42,55,41,62,41,69,43,1
Person_14426,37,57,30,62,23,67,30,72,37,77,44,82,0
Person_14427,46,39,39,30,32,21,39,12,46,3,53,0,1
Person_14428,50,53,56,62,62,71,68,80,74,71,80,62,0
Person_14429,46,34,39,28,46,22,53,16,60,22,67,28,1
Person_14430,48,21,40,23,48,26,56,44,64,55,72,64,0
Person_14431,95,40,34,39,94,41,25,40,96,42,14,38,1
Person_14432,42,57,62,63,6,69,75,75,80,81,16,87,1
Person_14433,81,48,24,42,46,36,53,30,93,24,27,18,1
Person_14434,74,54,47,48,73,42,42,36,4,30,70,24,0
Person_14435,43,47,13,42,57,37,46,42,24,47,75,52,0
Person_14436,58,21,18,61,62,52,44,82,78,98,82,84,1
Person_14437,60,52,61,51,58,51,58,50,60,52,59,54,0
Person_14438,38,50,40,55,39,60,42,65,38,70,40,75,0
Person_14439,56,46,56,39,59,32,60,25,59,18,57,11,0
Person_14440,40,57,43,50,43,43,42,36,42,29,44,22,1
Person_14441,52,50,53,44,54,38,55,32,55,38,53,44,0
Person_14442,54,81,56,1,53,97,54,67,54,67,53,17,0
Person_14443,51,47,58,49,65,47,72,49,79,46,86,46,1
Person_14444,49,56,57,62,65,68,73,74,81,80,89,86,0
Person_14445,48,40,55,32,62,24,69,16,76,8,83,0,1
Person_14446,56,49,61,55,66,49,71,43,76,37,81,31,0
Person_14447,50,49,56,43,62,37,68,31,74,37,80,43,0
Person_14448,54,6,63,3,72,55,81,16,90,76,99,50,0
Person_14449,49,51,44,48,39,49,34,49,29,49,24,51,1
Person_14450,52,51,45,59,38,67,31,75,24,83,17,91,1
Person_14451,47,32,40,23,33,14,26,5,19,0,12,0,1
Person_14452,46,54,37,60,28,66,19,60,10,54,1,48,1
Person_14453,38,47,33,53,28,59,23,65,18,71,13,77,0
Person_14454,46,18,41,85,36,0,31,83,26,41,21,5,0
Person_14455,62,57,70,59,78,59,86,59,78,57,70,55,0
Person_14456,63,52,71,57,63,62,55,67,47,72,39,77,1
Person_14457,49,44,56,38,63,32,70,26,63,20,56,14,0
Person_14458,59,51,64,58,69,51,64,44,59,37,54,30,1
Person_14459,60,39,53,30,46,21,39,30,32,39,25,48,0
Person_14460,47,67,52,4,57,89,52,95,47,22,42,56,0
Person_14461,48,56,42,57,36,56,30,53,36,54,42,53,0
Person_14462,37,54,29,62,21,70,29,78,37,86,45,94,0
Person_14463,47,51,42,44,47,37,52,30,57,23,62,16,0
Person_14464,48,46,41,52,34,58,41,64,48,58,55,52,1
Person_14465,43,40,34,48,43,56,52,64,61,72,70,80,0
Person_14466,40,72,31,34,22,92,31,22,40,82,49,89,0
Person_14467,32,40,77,41,54,43,8,41,15,40,55,41,1
Person_14468,11,54,94,61,73,68,27,75,3,82,94,89,0
Person_14469,82,39,62,31,85,23,38,15,31,7,74,0,1
Person_14470,76,56,69,65,71,74,40,83,24,74,30,65,0
Person_14471,75,52,23,45,39,52,0,59,3,66,38,73,0
Person_14472,81,76,43,83,23,70,90,86,20,90,8,69,1
Person_14473,39,44,42,46,40,43,42,42,41,46,41,46,1
Person_14474,52,48,54,55,53,62,54,69,53,76,52,83,0
Person_14475,43,35,43,28,45,21,47,14,46,7,44,0,1
Person_14476,41,60,43,65,44,70,43,65,45,60,44,55,1
Person_14477,50,51,49,58,48,65,51,72,48,79,52,86,1
Person_14478,58,53,57,81,55,84,54,31,56,0,57,56,0
Person_14479,53,44,62,47,71,45,80,46,89,43,98,45,1
Person_14480,48,55,55,60,62,65,69,70,76,75,83,80,0
Person_14481,52,36,60,28,68,20,76,12,84,4,92,0,0
Person_14482,55,63,64,69,73,75,82,69,91,63,100,57,0
Person_14483,49,43,58,37,67,43,76,49,85,55,94,61,0
Person_14484,54,69,60,91,66,86,72,51,78,63,84,17,0
Person_14485,31,50,22,50,13,50,4,50,0,50,0,53,0
Person_14486,36,61,29,69,22,77,15,85,8,93,1,100,1
Person_14487,38,35,32,27,26,19,20,11,14,3,8,0,1
Person_14488,37,52,32,58,27,52,22,46,17,40,12,34,0
Person_14489,45,47,37,54,29,61,21,68,13,75,5,82,0
Person_14490,37,62,28,24,19,87,10,16,1,0,0,92,0
Person_14491,56,50,63,47,70,47,77,49,70,47,63,48,1
Person_14492,61,52,68,57,75,62,68,67,61,72,54,77,0
Person_14493,67,44,75,35,83,26,91,17,83,8,75,0,0
Person_14494,59,65,65,58,71,51,65,44,59,37,53,30,1
Person_14495,46,49,40,44,34,39,28,44,22,49,16,54,0
Person_14496,59,45,67,12,75,16,83,57,75,90,67,12,0
Person_14497,35,60,30,57,25,58,20,57,25,61,30,60,0
Person_14498,50,59,41,65,50,71,59,77,68,83,77,89,0
Person_14499,38,50,31,44,24,38,17,32,24,26,31,20,0
Person_14500,42,68,47,77,52,68,57,59,62,50,67,41,0
Person_14501,34,39,42,46,50,53,58,60,66,67,74,74,1
Person_14502,39,15,31,40,39,65,47,36,55,81,63,89,0
Person_14503,73,42,36,44,55,41,100,42,64,44,81,41,1
Person_14504,36,51,66,56,20,61,58,66,83,71,74,76,0
Person_14505,14,44,6,39,94,34,53,29,43,24,31,19,1
Person_14506,32,50,43,56,73,50,100,44,62,38,53,32,0
Person_14507,8,47,85,40,16,33,95,26,5,33,93,40,0
Person_14508,72,40,58,48,62,55,98,19,81,81,3,91,1
Person_14509,53,52,49,51,51,51,52,55,52,52,52,54,0
Person_14510,40,57,39,63,42,69,42,75,39,81,40,87,0
Person_14511,55,43,58,34,57,25,54,16,54,7,58,0,0
Person_14512,55,51,52,60,52,69,51,78,55,69,55,60,0
Person_14513,42,42,39,36,42,30,39,36,40,42,39,48,1
Person_14514,41,42,40,61,44,22,43,74,40,90,40,16,0
Person_14515,50,44,57,44,64,42,71,44,78,43,85,43,1
Person_14516,60,50,65,57,70,64,75,71,80,78,85,85,0
Person_14517,56,43,63,38,70,33,77,28,84,23,91,18,1
Person_14518,49,58,58,53,67,48,76,43,85,38,94,33,0
Person_14519,66,47,75,41,84,35,93,29,100,35,100,41,0
Person_14520,65,94,71,98,77,22,83,35,89,5,95,18,0
Person_14521,44,44,35,46,26,45,17,47,8,46,0,47,1
Person_14522,50,63,42,71,34,79,26,87,18,95,10,100,1
Person_14523,53,44,47,35,41,26,35,17,29,8,23,0,1
Person_14524,38,51,30,56,22,61,14,56,6,51,0,46,0
Person_14525,42,48,36,43,30,38,24,33,18,38,12,43,0
Person_14526,52,72,47,31,42,56,37,86,32,56,27,78,0
Person_14527,64,55,58,56,52,54,46,55,40,54,34,58,0
Person_14528,53,62,59,69,65,76,59,83,53,90,47,97,0
Person_14529,56,36,61,28,56,20,51,12,46,4,41,0,0
Person_14530,67,61,75,70,67,79,59,70,51,61,43,52,1
Person_14531,50,41,43,32,36,23,29,14,22,23,15,32,0
Person_14532,64,41,71,93,78,0,71,63,64,94,57,82,1
Person_14533,53,51,48,51,43,52,38,51,43,55,48,51,0
Person_14534,37,59,42,67,47,75,52,83,57,91,62,99,0
Person_14535,38,48,32,43,26,38,20,33,26,28,32,23,0
Person_14536,53,51,47,59,41,67,35,75,41,67,47,59,0
Person_14537,44,43,49,35,54,27,59,19,64,27,69,35,1
Person_14538,43,66,36,93,43,78,50,59,57,96,64,40,0
Person_14539,100,51,36,50,8,47,99,47,75,50,28,50,0
Person_14540,68,60,36,68,26,76,80,84,26,92,5,100,0
Person_14541,53,36,81,30,92,24,74,18,11,12,96,6,1
Person_14542,64,61,98,68,43,75,14,68,42,61,52,54,0
Person_14543,93,50,37,43,3,36,87,43,93,50,27,57,0
Person_14544,80,54,40,18,28,85,72,94,35,10,35,27,1
Person_14545,46,54,44,55,42,55,46,56,42,54,45,56,0
Person_14546,42,62,45,69,44,76,43,83,45,90,44,97,0
Person_14547,44,36,46,30,42,24,43,18,44,12,43,6,1
Person_14548,39,67,41,76,40,85,42,94,41,85,41,76,1
Person_14549,57,37,58,30,58,37,55,44,58,51,56,58,0
Person_14550,59,23,60,82,58,59,58,54,60,52,60,18,0
Person_14551,55,44,60,40,65,43,70,44,75,43,80,43,1
Person_14552,45,47,50,52,55,57,60,62,65,67,70,72,0
Person_14553,47,35,53,30,59,25,65,20,71,15,77,10,1
Person_14554,48,50,55,58,62,50,69,42,76,34,83,26,1
Person_14555,63,39,72,31,81,39,90,47,99,55,100,63,0
Person_14556,48,60,56,25,64,34,72,23,80,87,88,10,0
Person_14557,42,55,34,55,26,58,18,57,10,58,2,54,1
Person_14558,34,61,27,66,20,71,13,76,6,81,0,86,1
Person_14559,37,44,31,38,25,32,19,26,13,20,7,14,1
Person_14560,47,47,42,52,37,57,32,62,27,57,22,52,0
Person_14561,50,38,44,30,38,38,32,46,26,54,20,62,0
Person_14562,35,43,27,47,19,60,11,68,3,44,0,18,0
Person_14563,49,38,58,41,67,42,76,40,67,42,58,39,1
Person_14564,59,57,67,65,59,73,51,81,43,89,35,97,0
Person_14565,48,48,53,40,58,32,53,24,48,16,43,8,0
Person_14566,49,62,57,69,49,76,41,69,33,62,25,55,1
Person_14567,65,33,58,25,51,17,44,25,37,33,30,41,0
Person_14568,64,98,69,49,64,24,59,24,54,25,49,21,0
